mean,median,min,max,01,05,10,99,95,90
5999.929990354319,6014.416613992908,3820.35767076345,7814.078796754325,4618.704509497575,4956.62902504512,5165.210799001079,7345.595462339151,7007.8359072106305,6822.457687806633
5985.768823361729,6023.849595504877,4147.7449272514,7931.291732010449,4535.631428008835,4907.765144319395,5135.156915312454,7384.666057293791,7004.714692382132,6762.594278612539
5978.724406529136,5964.156148955972,3863.9584782317424,8041.5474393033855,4399.011247936645,4947.339133761473,5182.735317600171,7469.5327336574555,7009.94974731981,6788.922498762348
5960.646173703616,5954.359995556773,3849.9800177365764,8138.91812801169,4527.7352235370745,4940.88731023483,5137.464853888732,7413.834988499665,6999.731544968847,6796.837820222264
5914.0457202916805,5905.876811133304,3914.812339784432,7683.97481603467,4398.874001326549,4858.161500902954,5130.2506094592745,7306.887907990021,6902.8185316505605,6721.247675423008
5911.040931509572,5923.8605534537,4091.657910245751,7861.804203012416,4463.30719255904,4930.221151821137,5168.481863964652,7365.83943110974,6943.755722497724,6669.005867401032
5860.239523393537,5843.148642953693,3787.606775406629,7717.437104083902,4490.362981670992,4845.047717526537,5050.981585551499,7346.152312350675,6944.364274343072,6699.322526257632
5850.530007425099,5864.905220973003,3694.857239044,7900.804859930941,4477.76280133682,4799.228174490422,5072.834444296129,7270.8342353656235,6878.325074252749,6608.988721564414
5797.73566252434,5838.837282967219,3643.1792385203225,8284.32632335004,4254.330598426582,4678.567639858121,5000.436742388546,7219.670417610031,6780.187066293709,6574.565214927191
5780.70667194186,5783.882521028,3793.6077660691017,7686.888847198434,4250.415421411763,4695.846053262998,4969.636620115305,7218.311648500897,6828.46975013271,6600.7301587135735
5780.338766278095,5786.617440258531,3736.1725213891036,7744.737878953196,4323.575199530797,4778.550791887684,4999.712093583996,7236.54468079624,6819.309902810979,6559.603772002525
5746.159795422744,5775.87111480121,3629.883315648148,7627.501129613685,4170.478541617153,4640.8017725734235,4927.7950804722595,7230.538898785663,6756.606590496105,6533.360500737087
5704.796756122367,5690.2127679108835,3405.7858769779455,7598.897702081369,4308.939470646994,4745.851652175043,4924.751496867403,7174.234976013008,6798.151823347271,6512.998640739324
5729.281824272953,5736.343195014557,3945.427125602155,7595.250187561877,4366.598908546228,4691.810457149886,4926.994920400238,7099.313205452815,6729.021793022658,6512.781732829996
5646.0386841391455,5660.5840110506515,3672.613929887162,7474.883099594692,4162.559090739744,4649.979521657435,4875.99383344237,7033.415735242067,6614.193919909884,6417.508614035707
5627.242624852985,5619.101851614305,3407.0041631659633,8191.695994239866,4165.306762223856,4614.445134904682,4829.200829908615,7076.304454992692,6641.21207923061,6432.919391029413
5623.90780318621,5628.804528675312,3733.8490393415113,7452.685421426575,4152.1460195995105,4640.080660986225,4874.388667951464,6984.806422172632,6604.942458434718,6405.023079339778
5575.379392825062,5583.859377051733,3463.030429382207,7513.146572446621,4055.2281946807457,4496.750507820653,4710.1724496611705,7033.095846702178,6594.541964940859,6353.6196332049685
5592.14690084915,5618.6612055323985,3211.405084199599,7628.44951062127,4079.9514638984497,4538.306767326377,4770.101086925167,7016.592079199802,6633.466894897333,6418.134322502078
5539.085633752673,5525.910505699276,3203.5481940484888,7511.6627984186525,3992.225739046727,4406.381965064133,4747.6071089608495,7003.372682882953,6637.228918056672,6387.216616177051
5557.430078342664,5577.407871150885,3201.7114363484675,7321.827176292385,4068.4903073995583,4551.545748218158,4777.400058920996,6851.726928158045,6512.220848742656,6348.609397318804
5481.8667545040225,5482.393517030152,3571.2164360246907,7659.828925262034,4078.2226549185425,4453.32143297165,4677.731944500987,6944.467432453142,6534.7817221717405,6305.484450046038
5467.557607256776,5466.6876178123475,3344.0476676729236,7589.787855781258,4038.9083353116553,4411.416709629361,4653.799850882206,6933.505138459504,6455.484067198438,6233.564666596343
5443.6563809107265,5476.119282139713,3658.1702035240983,7476.218535225898,4062.1977059326978,4342.940414102769,4612.693675220654,6963.661280361999,6442.403084313261,6253.720282482927
5448.437440393955,5466.479684674034,3375.6236385606335,8085.975965512771,4044.7990744317026,4403.461959633069,4574.295666624536,6923.205724016781,6510.627777773728,6239.283198814261
5388.533829355814,5387.135096163023,3490.9856704198473,7310.735164699987,3979.7451078884656,4344.6419173677605,4593.326985740941,6833.564088130256,6372.1672090003285,6152.428123854313
5374.092949978573,5395.944805584793,3525.7651531189194,7731.889283491493,3842.1869343091653,4347.998316003577,4544.83381160554,7026.887722702812,6411.452195558181,6160.587352485315
5361.669853195108,5376.835159390028,3248.8317884326907,7104.729695568525,3876.623807839511,4273.532335311537,4536.079900052141,6775.3960585764,6360.242852684006,6144.980332232267
5309.097273945219,5304.608220198625,3453.4717867909967,7864.043990743801,3992.5195940487665,4279.147339029923,4502.827965023047,6807.693330405327,6338.7454294623185,6115.830872304412
5328.59333868392,5317.40656417384,3465.7021969012176,7037.1178523092,3808.8769038895703,4329.352335056071,4524.381180324429,6779.586605818216,6394.823961393709,6147.739961037544
5245.253146832773,5204.229360526731,3552.7062248196107,7400.055125541203,3836.1644960918934,4290.268193818113,4481.175046744994,6648.107381875739,6230.909518740678,6027.5548402668155
5247.804212040182,5251.021379643347,3381.443078424798,7086.050279629524,3772.0396231163763,4228.532506976842,4451.036540981588,6616.6686924383075,6271.517790226391,6034.008593417442
5230.200112416154,5250.989879037609,3090.610521295019,7330.02551956983,3735.3939393960613,4151.6803634959215,4391.113122672182,6631.6415183551635,6289.024610837447,6033.492019517474
5201.122606530121,5211.812231657124,3381.398932138634,6939.625536856505,3767.227833591668,4098.722832517295,4345.958490734672,6653.1310334479285,6239.558548566938,5999.461828987367
5186.124262539721,5181.261407613121,3335.7145540308875,7175.935721069423,3808.2855949265704,4184.31691127845,4367.834577664825,6740.078433113145,6239.753335593618,6016.674227225792
5143.311160641421,5145.106718222442,3337.63543631172,7296.34474727264,3716.3103295887654,4144.211820666802,4356.73705342821,6536.474050880893,6098.121286726686,5937.410072111041
5109.948875638918,5110.703987015031,3092.948862254835,7329.665300927672,3652.945270376493,4025.753087227884,4277.502652823717,6641.200519647447,6122.337235536608,5890.477060539853
5099.570085945715,5096.060657649983,2973.564380782309,6820.296467512526,3753.0820501562603,4100.965280436242,4314.776426970217,6453.466487764328,6103.231051168713,5858.352107939541
5092.437141068723,5086.916645148975,3503.537219039955,7208.139278579774,3652.1527233498214,4042.059832334303,4300.854516768389,6525.711693508635,6122.079858092965,5902.241778784585
5043.01737614091,5054.823222787107,3299.7238284586406,7320.496452792664,3606.476912367704,4041.2594705191186,4260.127268453202,6534.543564491174,6056.807205126836,5812.613081111542
5032.967688826053,5032.889007987746,2547.0189433727105,7817.526183688946,3663.690245287191,4005.6176832750157,4220.418571195925,6517.4795473886725,6066.862511140346,5846.148900978441
5012.16219276795,4990.2913561788755,2958.3580907686273,7056.973531054948,3581.2834059220563,3904.740432113473,4202.905749836186,6549.982474764882,6079.472037335656,5849.894423564051
5023.7760529093175,5023.758746390484,2907.214600515866,7317.035141110646,3595.8292079476605,4004.5484994436406,4240.113616910215,6538.491131682629,6075.536630178384,5858.346058941671
4972.456656450324,4981.786191208332,2793.169096069797,6932.409977927166,3495.0350980854623,3967.397949153148,4146.621843441482,6371.10326502111,5989.165742179189,5761.665028989462
4929.91185657025,4947.511897969905,2909.1181241443733,7167.08263302918,3405.3019432285514,3820.607038765414,4061.333870586762,6347.3734904435805,5979.902467007386,5714.329518303801
4907.848926383209,4910.160489559834,2899.855234441846,7028.2652242245285,3424.06797602102,3943.312130534895,4147.723344824267,6390.617334098647,5943.894126720344,5694.4940709445955
4872.740098109764,4869.6673765327305,2893.4044635586015,6584.489933298482,3414.99648333422,3849.425658297638,4056.3752236423647,6287.159497381848,5937.2207463441655,5648.59605522173
4830.633057142823,4838.301534949162,2874.147035421539,6531.473579428943,3384.0910140960355,3774.507536742615,4043.7707826665564,6254.063586348832,5865.469866655395,5656.434066259833
4848.903060459704,4839.024875888157,3146.8446151461585,6833.133181662189,3417.3133658875554,3836.964292647634,4117.40639624036,6237.623221982518,5825.276227412959,5641.256617362196
4781.779346093929,4786.009071007661,2809.2007176380257,6789.3727137648775,3344.0297581962054,3753.3625442202324,3942.9245956891828,6188.657015156417,5841.460002664352,5599.321940577078
4779.883492391822,4772.672674216712,2641.6964255132234,6928.686591857069,3295.8795908301004,3738.8569904238125,3998.9501339822455,6300.426114878837,5815.970395649877,5563.620416200355
4736.01642959363,4743.126329189145,2758.5210957440318,6822.899845861446,3307.5167993299756,3712.939559071016,3927.8259639750063,6320.424165346641,5750.753449979178,5545.717624926427
4766.2655072189,4764.742707995059,2623.5164735585017,6692.1669636969,3274.6497682718978,3691.841975095673,3996.476133298337,6267.11099821813,5831.56124139498,5572.429245338505
4705.827877137913,4720.488287089816,2586.4034591686914,6548.648692350422,3298.2182936046124,3661.615868277635,3897.1125133582586,6100.179969665612,5717.82214209013,5501.047894562168
4686.089708345342,4674.025419298987,2762.4329474129995,6760.489391980658,3189.2645448293993,3664.4879094423927,3849.323317483172,6113.531068838943,5742.816920676088,5514.682478549145
4650.101295607229,4627.444576714095,2786.1017126676525,6769.039174882084,3242.240989853257,3601.334652682183,3833.965906969191,6184.400111253538,5707.6029310322265,5473.720207304451
4615.5975089412705,4602.564200669285,2669.6854139075986,6793.286708788918,3206.7774584375575,3575.507782072273,3823.1760900258855,6017.7384691435245,5638.171734479997,5400.13827934802
4586.774502151416,4604.330687908655,2511.2095485218856,6379.932566291686,3205.224686694074,3549.776828167387,3767.2432562667254,6026.757902472361,5650.305020588094,5366.793908365942
4555.128574834355,4579.37206803822,2637.132888430392,6640.780788238323,3044.460552266667,3459.8212874969663,3734.4161726595385,6030.808630702533,5597.525821559672,5356.218385394931
4522.197579022187,4525.757612430885,2701.267287166164,6834.360454166714,3094.7742119612976,3472.805925804642,3713.4158257402537,5948.08333638413,5478.660544726061,5291.5118219718415
4526.629217285349,4530.181834713303,2615.4123390584,6356.306991732716,3078.7414497248924,3571.853191302187,3742.6717506698596,5909.318760680162,5585.552552790154,5332.863451705672
4533.03134152238,4557.481760205885,2571.134849021361,6307.170587421884,3087.1382028379558,3472.648470484908,3721.533849434499,5906.746983776265,5569.287074488737,5344.930022585311
4466.007248280127,4474.945068201692,2366.474683342382,6591.062539142424,2931.3989741071714,3384.9912491886425,3671.443690943071,5910.358684011629,5516.279761005918,5264.872931200012
4468.798728990764,4466.912945675849,2323.648256888453,6336.40659383526,3115.0099035212424,3458.2459657070585,3667.7257590536183,5900.364496697756,5465.901434021586,5274.142643317624
4449.701456396195,4445.675754500742,2574.134067090641,6736.378430361241,2964.672590170258,3416.7609288092326,3650.6758766903577,5854.982290464383,5481.153391851162,5238.9464970961
4395.774713240033,4404.179611575388,2128.9893618824835,6297.4324515026565,2884.4054178970605,3384.803805565557,3626.393673775192,5806.8465769423965,5445.271390795285,5173.405594168512
4386.570864464037,4404.149033839447,2084.6186692428487,6704.293346649974,2926.687379391502,3365.735766658683,3628.633218528887,5804.617244686563,5401.219895547063,5142.560116210311
4369.174242442713,4382.416996353432,2586.111991083463,6310.569922915956,2973.2450927643267,3354.8682936905475,3570.5411780681293,5763.410502489703,5446.688356450581,5186.394577625098
4332.673934219606,4336.089348298103,2671.950632411229,6126.146901523005,2945.873684778556,3289.336997823187,3520.557826833259,5760.946246091605,5379.221733717199,5157.9945396271105
4326.411100632418,4313.624590865264,2450.883370212857,6387.944238373395,2897.122885978993,3285.7908302855235,3532.354882081514,5772.222145271759,5330.146093698578,5111.502807004223
4298.448755055344,4280.927039761711,2434.604861036554,6452.198126546557,2826.835711346259,3325.810271893005,3492.989953492569,5692.985243062276,5368.694794038483,5157.53887471484
4259.819347549004,4260.400713564113,2186.8146493517365,6382.362856683538,2786.8716898458933,3258.216558808638,3522.163087283384,5699.142983829474,5193.608269081458,5017.117892066565
4186.394713052146,4189.584070814553,2153.33959417655,6044.877673274645,2570.0223405476167,3123.3231148983955,3378.138025899781,5647.594654776391,5206.992623573473,5022.107662788848
4177.647083477475,4184.087625233209,2054.43872519366,6187.883744244981,2721.3659297626273,3149.568735387254,3384.459390788178,5626.466646059002,5202.191391424154,4954.252001659947
4170.610801009044,4159.6288547247495,2291.451602053642,6149.053531584248,2700.4199025651906,3176.418003307752,3374.431944578324,5588.631858658565,5232.291421523555,4978.366799237162
4159.504718193229,4170.4310469669435,2065.4542025333853,5877.347733253203,2604.2392331815436,3161.135774182202,3351.6285893528575,5607.501222669787,5175.974263364279,4964.1258647591
4116.110125951899,4094.2293336619477,2012.2376045914884,5939.128384736034,2731.1748882561906,3116.8952275563897,3328.131970487879,5617.85516417744,5199.506107167275,4947.619784369205
4098.882345484697,4095.860465891681,2123.4580864117834,6051.363881072004,2619.66395495461,3060.471942325269,3291.5534823670955,5623.5740567458,5132.896901726979,4922.632604801117
4092.018274194007,4080.2471348639774,2246.093401742331,5936.350752759843,2704.840319259247,3095.526257834756,3352.6145323080723,5573.95444623358,5107.489641049245,4875.067598210464
4076.9219151315456,4063.3945243573157,2073.7279740082395,6552.435960758854,2720.232597696309,3007.0711020083995,3251.688043229871,5616.302889024015,5192.298470210942,4932.006652211743
4039.213223446087,4021.6819812678323,2178.538378544116,5709.263462220797,2568.2374282331057,3060.597518433851,3262.730054331232,5385.840528548002,5068.388391117828,4849.438521285814
4034.195587491329,4016.5572145448427,2110.200773388683,6136.971656008471,2598.806505746921,3011.310955859438,3215.5362658757285,5454.688618573698,5081.4852009701735,4840.093274499672
3968.3488099323463,3973.5855262125997,1757.4007556304268,5772.152214880394,2555.6949479686004,2999.0003945454137,3196.575773512956,5385.270902409356,5005.0431436081,4756.234827203936
3957.6484343324273,3965.4032892488194,1703.0875550281553,6366.834116221918,2517.6440091287313,2930.0583091801095,3135.955304653936,5319.524351508329,4902.053919406772,4732.322031411244
3937.2167224362115,3930.0368273647555,1737.7823769829583,5709.963922714019,2547.907537233036,2923.8766204909602,3149.5678237531138,5342.427642219225,4980.687957945951,4791.893902900615
3926.924983249424,3896.4828266582763,2202.11392811854,6210.107483085816,2621.2587627590583,2930.653723422113,3154.8213102903856,5313.792102484766,4948.7777746261245,4762.2561848687865
3897.954293800146,3891.5821731610577,1940.6203675747788,5771.521467195518,2568.141899447439,2887.900503532271,3094.8445525445422,5390.244391387082,4922.091253899488,4702.21353359014
3869.832482726716,3862.3345050629778,1436.8471551367852,5933.652590134281,2267.4234729766044,2826.11206440949,3049.945758283151,5365.186202165946,4842.061091256063,4680.168291920324
3838.856286721224,3822.4481851150267,1725.253102065883,5811.963009619778,2437.393338836544,2822.0048848484566,3001.577400053764,5309.715831762763,4889.808143037678,4618.681653106632
3822.928973258757,3837.3718081514317,1967.1398062705991,5673.302500945931,2305.2451417748584,2748.595298686673,3025.4229001424223,5220.9335504403225,4842.564892898948,4604.393612980759
3757.3811618459263,3740.584231916724,2191.2467934343913,5628.699420295066,2346.675425939696,2811.5547929923555,2979.010636473105,5315.672611107065,4797.987907624676,4543.650593249345
3768.958127757734,3781.4224583240393,1837.8148723566246,6039.499110995972,2219.895775969428,2719.126567167178,2962.9764105238983,5212.136819918719,4761.757621270432,4571.423583313094
3744.429285353372,3773.4513111018937,1504.6903871880527,6017.069370677493,2328.0437612249184,2726.6050288150373,2932.5638918773684,5177.256537994452,4762.226892432896,4522.735076116662
3727.57709336271,3730.9069019757553,1875.6025795034823,5703.704281564853,2254.4796325242296,2682.790272297941,2903.452463487074,5192.839424994453,4743.932988878426,4568.004177560754
3696.30036616559,3690.9802306458178,1454.6241122632314,5738.000426364213,2202.201791253366,2617.542833151063,2856.6550350088187,5122.203851168031,4728.47654080237,4526.4805837899885
3694.699109475568,3699.9838897241307,1779.9655393108485,5502.679566771272,2144.240914817209,2673.4950457211607,2854.2042152165322,5141.81626830529,4742.407320767118,4489.388739130127
3628.934774713573,3604.3790674584934,1566.7943388408944,5811.828993822064,2322.489220747546,2631.673091783815,2828.1036733384753,4996.237002284655,4657.618992661578,4452.165007506259
3597.6493651803444,3596.2049329237716,1893.5923436811838,5524.996012876945,2235.5898427007373,2525.6692923911305,2793.7360315311994,5018.483409002177,4579.701492984731,4378.8122058245835
3621.2185636423924,3620.5808046400684,1774.1272391613284,5594.5853257143635,2172.684097958598,2635.734062990179,2832.010537327465,5050.142201604919,4647.6600184130075,4391.456709084625
3555.69009847997,3588.676067266114,1438.5661843922671,5409.137160349345,2135.221691336921,2513.8998128331177,2747.7372810642655,5003.891661223605,4545.847263039286,4349.6862311531495
3508.2669236612987,3538.1374465776503,1474.188724203052,5399.017265601282,2077.433960206175,2408.6824634593536,2647.1374914396774,4911.349482765562,4534.511163945189,4281.689721057052
3532.63353333457,3526.7645337896283,1450.3231507790324,5679.784191716537,2185.6506535108374,2449.5992381839965,2736.4524620237735,4947.620142773886,4579.490604473421,4314.715036074725
3472.425858107291,3481.3972954690344,1210.5089044390124,5445.386333809691,1843.144508538216,2406.7105572244027,2703.779429146425,4933.964112344572,4473.821566060264,4221.386829018803
3461.9406203187627,3473.3556578003117,1500.5088351297795,5375.749158199357,2014.8909844432972,2435.9362096077966,2644.879616564124,4972.078699804015,4476.635793655422,4257.69081230297
3409.030019687333,3391.1733842248427,1531.2408886209018,5023.231325194922,2032.7742149194758,2438.782614903076,2642.1750745456957,4789.942800859505,4441.680714322606,4205.9019685364165
3374.060789258123,3402.333855156734,1532.256938523126,5821.710423680416,1953.0508453311052,2328.595129627807,2562.8583507730577,4942.185613742323,4401.705240781315,4160.1815585787
3385.2300003729465,3389.353103495625,1205.8232306289392,5859.998722625199,1972.8591931324372,2338.4923981409247,2585.395996959517,4797.5391407005145,4383.4050539782165,4199.82638626726
3339.0359033770874,3320.4685345728085,1528.7795559188498,5804.858145699737,1816.5051891605642,2351.9977819110372,2567.32967506087,4903.673391465293,4344.779726517065,4125.717565494316
3311.4651896660353,3282.261944802458,949.4374492887364,5989.634833460757,1853.4636577145743,2306.0752049183393,2550.8782231839978,4831.525968463399,4344.653221012049,4103.367665085475
3333.5485692380134,3341.90065486477,1112.9839953686487,5221.029736653442,1783.4744745996513,2269.939965496892,2486.3385349126215,4730.269326819052,4435.106126200705,4178.3025480764145
3290.731149479786,3302.9014712279636,1221.5037976988133,5284.352230698153,1793.185250484695,2241.044174604914,2499.7071645220894,4817.743248018701,4394.482365104167,4112.2356617419155
3286.5762930514406,3290.5618568001064,1335.4108259542234,5308.605988781893,1835.845728169647,2249.144808389894,2473.4528024533934,4778.473804065567,4329.447949075776,4098.165288385132
3258.528710758741,3263.840851440772,1337.556300287081,5098.14921357372,1948.6632509524634,2250.4908395790726,2479.195237073659,4652.170476072351,4239.809381247053,3998.235986383259
3190.9570892695256,3184.802140561891,1162.1169775575681,5285.108535977875,1718.8405068133125,2172.261323140081,2390.190597314456,4662.821804462011,4198.022300543065,3984.166898927077
3198.176040118247,3185.5197314505167,897.6145580632237,5525.760881761929,1796.4222048375657,2180.2064453437997,2361.397358255294,4790.853565893421,4301.87308579713,4091.9628607382824
3159.9826850724858,3177.5317530302736,1182.1994637316764,4768.089118307879,1664.620890096256,2133.750677343223,2331.4928278945717,4553.3402571848865,4114.590655687457,3919.1391028023354
3109.00217084672,3106.1328452250145,1185.6986586175615,5249.689416478444,1648.059710136908,2157.979970942812,2284.1161891448573,4629.5428826387,4144.88452757997,3917.5458444111123
3138.9410951392115,3139.1714659721847,994.6143857583565,4865.889236904726,1725.2476089619993,2136.9877327522263,2373.4401088440977,4593.372251986595,4151.261440289041,3887.3516649700905
3101.922723591898,3113.5347721987982,747.3613251614706,4899.881100616058,1696.8697076348005,2068.8371226457366,2326.0251605254953,4456.044569659259,4116.150755382341,3892.812065082945
3063.7625220957198,3063.608899413136,1125.1899318776484,4928.859842067732,1504.1106644177287,2096.638713289081,2305.604779795736,4412.318331978972,4072.489762745219,3835.57078531325
3032.780623364483,3023.4306125353546,1434.8268920632179,5234.265573798944,1665.0925204633324,2052.2166538676856,2244.574637918641,4367.270603782765,4052.5933948753886,3867.930613613027
2986.152049287336,2965.8752595107335,901.6143367830368,5001.465202001183,1661.3784035959507,2016.7671951067532,2232.067558952021,4449.505916651943,4006.2854725998036,3770.1943926214944
2985.294679033234,2972.333351061956,960.0358585428307,4613.647023081073,1588.6208874947472,1938.111943161741,2127.5696767182185,4504.345547933647,4064.1607623564983,3834.1568670982915
2946.14759952286,2940.028745183817,1039.8754749448822,5540.6436122946625,1496.7093633987795,1907.8428898020704,2175.852072325362,4365.084767893785,3976.4231629425694,3737.1619310026535
2942.017695616841,2919.42568947568,1350.4259985772994,4655.267876321218,1595.8241086798575,1975.6791796811303,2156.933829734182,4340.431657768568,3963.380123950069,3734.91332186549
2916.3576418805837,2915.4081181596684,440.51285347603334,5092.420207698977,1557.4339508623843,1890.8692639209728,2111.2024832073594,4303.863541798214,3945.555364913554,3684.93785812397
2869.9320419707788,2854.2037512871866,974.1001450020447,4930.23796575966,1402.6315759099098,1843.3866576773253,2068.533594272676,4438.3670556330935,3911.6777130480104,3660.8806340867623
2864.133468983106,2879.971429124759,983.4858693144397,4874.861048889364,1475.8880858150496,1812.7231663533594,2019.7497995793533,4265.936512890134,3929.233616646223,3677.090173025326
2819.0109654416133,2833.714565279339,877.9631159917628,4616.387088446851,1212.5320751460774,1732.4705178572895,2001.5115961067202,4344.416471360265,3879.039559887984,3609.607255578309
2816.002759021562,2819.1646865027296,355.1486667859381,4801.314383390266,1399.263434090024,1782.1384765613207,2001.027906440775,4225.220255531818,3823.056750189148,3608.0903730265773
2802.2562030014765,2789.5288386823177,1195.8280050106512,4743.535591998498,1378.0639653087655,1785.4285898199257,1969.738738049997,4369.274638899423,3824.688256423229,3572.559150706912
2734.551789580317,2728.952360581203,832.747186655603,4603.775478731257,1209.5007399747378,1782.458154207419,1988.1404703820394,4143.690844070535,3777.5949876769773,3492.515416496614
2722.6267863631715,2728.9044115231563,599.1762697467198,4651.954477834725,1203.4381067697634,1666.587049922028,1892.7898459018224,4212.887521187239,3730.687979788203,3530.394851082417
2668.5199131086865,2665.1966928549,538.852571892684,4745.427967238476,1261.484464982414,1661.198075008071,1850.064080966861,4122.179104291177,3675.9907991262144,3459.260226348757
2661.8787487593663,2653.5956135789083,45.25001677376713,4596.888573689398,1247.057552142528,1642.5051131779285,1852.9204657103392,4121.613455993085,3748.322224290711,3496.340583540572
2658.191772153074,2664.579359867231,897.9222311701064,4628.889176945555,1275.0150617463073,1635.52501089825,1819.6203835927633,4149.514965305555,3696.2285364562626,3462.314013665815
2653.830710162456,2651.312916032248,792.9073879872285,4520.031972215926,1191.9150463463243,1616.6821856188328,1861.1792809730703,4169.502472615964,3706.7493496454135,3439.7802217463654
2623.20164403528,2615.882236627647,508.5851153217186,4866.23259008815,1168.294884183048,1540.8571399088269,1815.4933137190114,4070.9031737498644,3665.735608851455,3414.9336419332353
